id,warehouse_id,code,name,created_at,updated_at 
2074,3,N.15.0,"Row: N, Rack: 15, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2075,3,O.1.0,"Row: O, Rack: 1, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2076,3,O.1.1,"Row: O, Rack: 1, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2077,3,O.1.2,"Row: O, Rack: 1, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2078,3,O.2.0,"Row: O, Rack: 2, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2079,3,O.2.1,"Row: O, Rack: 2, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2080,3,O.2.2,"Row: O, Rack: 2, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2081,3,O.2.3,"Row: O, Rack: 2, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2082,3,O.2.4,"Row: O, Rack: 2, Shelf: 4",2014-09-07 09:09:50,2014-09-07 09:09:50
2083,3,O.3.0,"Row: O, Rack: 3, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2084,3,O.3.1,"Row: O, Rack: 3, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2085,3,O.3.2,"Row: O, Rack: 3, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2086,3,O.3.3,"Row: O, Rack: 3, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2087,3,O.3.4,"Row: O, Rack: 3, Shelf: 4",2014-09-07 09:09:50,2014-09-07 09:09:50
2088,3,O.4.0,"Row: O, Rack: 4, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2089,3,O.4.1,"Row: O, Rack: 4, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2090,3,O.4.2,"Row: O, Rack: 4, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2091,3,O.4.3,"Row: O, Rack: 4, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2092,3,O.4.4,"Row: O, Rack: 4, Shelf: 4",2014-09-07 09:09:50,2014-09-07 09:09:50
2093,3,O.5.0,"Row: O, Rack: 5, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2094,3,O.5.1,"Row: O, Rack: 5, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2095,3,O.5.2,"Row: O, Rack: 5, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2096,3,O.5.3,"Row: O, Rack: 5, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2097,3,O.6.0,"Row: O, Rack: 6, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2098,3,O.7.0,"Row: O, Rack: 7, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2099,3,O.8.0,"Row: O, Rack: 8, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2100,3,O.8.1,"Row: O, Rack: 8, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2101,3,O.8.2,"Row: O, Rack: 8, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2102,3,O.8.3,"Row: O, Rack: 8, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2103,3,O.8.4,"Row: O, Rack: 8, Shelf: 4",2014-09-07 09:09:50,2014-09-07 09:09:50
2104,3,O.9.0,"Row: O, Rack: 9, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2105,3,O.9.1,"Row: O, Rack: 9, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2106,3,O.9.2,"Row: O, Rack: 9, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2107,3,O.9.3,"Row: O, Rack: 9, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2108,3,O.10.0,"Row: O, Rack: 10, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2109,3,O.10.1,"Row: O, Rack: 10, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2110,3,O.10.2,"Row: O, Rack: 10, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2111,3,O.10.3,"Row: O, Rack: 10, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2112,3,O.11.0,"Row: O, Rack: 11, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2113,3,O.11.1,"Row: O, Rack: 11, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2114,3,O.11.2,"Row: O, Rack: 11, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2115,3,O.11.3,"Row: O, Rack: 11, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2116,3,O.11.4,"Row: O, Rack: 11, Shelf: 4",2014-09-07 09:09:50,2014-09-07 09:09:50
2117,3,O.12.0,"Row: O, Rack: 12, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2118,3,O.12.1,"Row: O, Rack: 12, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2119,3,O.12.2,"Row: O, Rack: 12, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2120,3,O.13.0,"Row: O, Rack: 13, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2121,3,O.13.1,"Row: O, Rack: 13, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2122,3,O.13.2,"Row: O, Rack: 13, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2123,3,O.13.3,"Row: O, Rack: 13, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2124,3,O.14.0,"Row: O, Rack: 14, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2125,3,O.14.1,"Row: O, Rack: 14, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2126,3,O.14.2,"Row: O, Rack: 14, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2127,3,O.14.3,"Row: O, Rack: 14, Shelf: 3",2014-09-07 09:09:50,2014-09-07 09:09:50
2128,3,O.15.0,"Row: O, Rack: 15, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2129,3,O.15.1,"Row: O, Rack: 15, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2130,3,O.16.0,"Row: O, Rack: 16, Shelf: 0",2014-09-07 09:09:50,2014-09-07 09:09:50
2131,3,O.16.1,"Row: O, Rack: 16, Shelf: 1",2014-09-07 09:09:50,2014-09-07 09:09:50
2132,3,O.16.2,"Row: O, Rack: 16, Shelf: 2",2014-09-07 09:09:50,2014-09-07 09:09:50
2133,4,A.1.0,"Row: A, Rack: 1, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2134,4,A.1.1,"Row: A, Rack: 1, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2135,4,A.1.2,"Row: A, Rack: 1, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2136,4,A.1.3,"Row: A, Rack: 1, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2137,4,A.2.0,"Row: A, Rack: 2, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2138,4,A.3.0,"Row: A, Rack: 3, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2139,4,A.3.1,"Row: A, Rack: 3, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2140,4,A.3.2,"Row: A, Rack: 3, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2141,4,A.4.0,"Row: A, Rack: 4, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2142,4,A.5.0,"Row: A, Rack: 5, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2143,4,A.5.1,"Row: A, Rack: 5, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2144,4,A.6.0,"Row: A, Rack: 6, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2145,4,A.6.1,"Row: A, Rack: 6, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2146,4,A.6.2,"Row: A, Rack: 6, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2147,4,A.6.3,"Row: A, Rack: 6, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2148,4,A.7.0,"Row: A, Rack: 7, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2149,4,A.7.1,"Row: A, Rack: 7, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2150,4,B.1.0,"Row: B, Rack: 1, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2151,4,B.2.0,"Row: B, Rack: 2, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2152,4,B.3.0,"Row: B, Rack: 3, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2153,4,B.3.1,"Row: B, Rack: 3, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2154,4,B.3.2,"Row: B, Rack: 3, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2155,4,B.4.0,"Row: B, Rack: 4, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2156,4,B.4.1,"Row: B, Rack: 4, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2157,4,B.4.2,"Row: B, Rack: 4, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2158,4,B.5.0,"Row: B, Rack: 5, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2159,4,B.5.1,"Row: B, Rack: 5, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2160,4,B.5.2,"Row: B, Rack: 5, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2161,4,B.5.3,"Row: B, Rack: 5, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2162,4,B.5.4,"Row: B, Rack: 5, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2163,4,B.6.0,"Row: B, Rack: 6, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2164,4,B.6.1,"Row: B, Rack: 6, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2165,4,B.6.2,"Row: B, Rack: 6, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2166,4,B.6.3,"Row: B, Rack: 6, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2167,4,B.7.0,"Row: B, Rack: 7, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2168,4,B.7.1,"Row: B, Rack: 7, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2169,4,B.7.2,"Row: B, Rack: 7, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2170,4,B.7.3,"Row: B, Rack: 7, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2171,4,C.1.0,"Row: C, Rack: 1, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2172,4,C.1.1,"Row: C, Rack: 1, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2173,4,C.1.2,"Row: C, Rack: 1, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2174,4,C.2.0,"Row: C, Rack: 2, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2175,4,C.2.1,"Row: C, Rack: 2, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2176,4,C.2.2,"Row: C, Rack: 2, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2177,4,C.3.0,"Row: C, Rack: 3, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2178,4,C.3.1,"Row: C, Rack: 3, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2179,4,C.3.2,"Row: C, Rack: 3, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2180,4,C.3.3,"Row: C, Rack: 3, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2181,4,C.3.4,"Row: C, Rack: 3, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2182,4,C.4.0,"Row: C, Rack: 4, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2183,4,C.4.1,"Row: C, Rack: 4, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2184,4,C.4.2,"Row: C, Rack: 4, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2185,4,C.5.0,"Row: C, Rack: 5, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2186,4,C.5.1,"Row: C, Rack: 5, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2187,4,C.5.2,"Row: C, Rack: 5, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2188,4,C.6.0,"Row: C, Rack: 6, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2189,4,C.6.1,"Row: C, Rack: 6, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2190,4,C.6.2,"Row: C, Rack: 6, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2191,4,C.6.3,"Row: C, Rack: 6, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2192,4,C.6.4,"Row: C, Rack: 6, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2193,4,C.7.0,"Row: C, Rack: 7, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2194,4,C.7.1,"Row: C, Rack: 7, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2195,4,C.7.2,"Row: C, Rack: 7, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2196,4,C.8.0,"Row: C, Rack: 8, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2197,4,C.8.1,"Row: C, Rack: 8, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2198,4,C.8.2,"Row: C, Rack: 8, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2199,4,C.9.0,"Row: C, Rack: 9, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2200,4,C.9.1,"Row: C, Rack: 9, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2201,4,C.10.0,"Row: C, Rack: 10, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2202,4,C.10.1,"Row: C, Rack: 10, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2203,4,C.10.2,"Row: C, Rack: 10, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2204,4,C.10.3,"Row: C, Rack: 10, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2205,4,C.11.0,"Row: C, Rack: 11, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2206,4,C.12.0,"Row: C, Rack: 12, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2207,4,C.13.0,"Row: C, Rack: 13, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2208,4,C.13.1,"Row: C, Rack: 13, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2209,4,C.13.2,"Row: C, Rack: 13, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2210,4,C.13.3,"Row: C, Rack: 13, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2211,4,C.14.0,"Row: C, Rack: 14, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2212,4,C.15.0,"Row: C, Rack: 15, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2213,4,C.15.1,"Row: C, Rack: 15, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2214,4,C.15.2,"Row: C, Rack: 15, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2215,4,C.15.3,"Row: C, Rack: 15, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2216,4,C.15.4,"Row: C, Rack: 15, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2217,4,C.16.0,"Row: C, Rack: 16, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2218,4,C.16.1,"Row: C, Rack: 16, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2219,4,C.16.2,"Row: C, Rack: 16, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2220,4,C.16.3,"Row: C, Rack: 16, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2221,4,C.17.0,"Row: C, Rack: 17, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2222,4,C.17.1,"Row: C, Rack: 17, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2223,4,C.17.2,"Row: C, Rack: 17, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2224,4,C.17.3,"Row: C, Rack: 17, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2225,4,C.17.4,"Row: C, Rack: 17, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2226,4,C.18.0,"Row: C, Rack: 18, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2227,4,C.18.1,"Row: C, Rack: 18, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2228,4,C.18.2,"Row: C, Rack: 18, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2229,4,C.18.3,"Row: C, Rack: 18, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2230,4,C.19.0,"Row: C, Rack: 19, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2231,4,C.19.1,"Row: C, Rack: 19, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2232,4,C.20.0,"Row: C, Rack: 20, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2233,4,C.20.1,"Row: C, Rack: 20, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2234,4,C.20.2,"Row: C, Rack: 20, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2235,4,C.21.0,"Row: C, Rack: 21, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2236,4,C.22.0,"Row: C, Rack: 22, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2237,4,C.22.1,"Row: C, Rack: 22, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2238,4,C.22.2,"Row: C, Rack: 22, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2239,4,C.22.3,"Row: C, Rack: 22, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2240,4,C.23.0,"Row: C, Rack: 23, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2241,4,C.23.1,"Row: C, Rack: 23, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2242,4,C.24.0,"Row: C, Rack: 24, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2243,4,C.24.1,"Row: C, Rack: 24, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2244,4,C.24.2,"Row: C, Rack: 24, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2245,4,D.1.0,"Row: D, Rack: 1, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2246,4,D.1.1,"Row: D, Rack: 1, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2247,4,D.1.2,"Row: D, Rack: 1, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2248,4,D.1.3,"Row: D, Rack: 1, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2249,4,D.2.0,"Row: D, Rack: 2, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2250,4,D.2.1,"Row: D, Rack: 2, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2251,4,D.3.0,"Row: D, Rack: 3, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2252,4,D.3.1,"Row: D, Rack: 3, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2253,4,D.3.2,"Row: D, Rack: 3, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2254,4,D.3.3,"Row: D, Rack: 3, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2255,4,D.3.4,"Row: D, Rack: 3, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2256,4,D.4.0,"Row: D, Rack: 4, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2257,4,D.4.1,"Row: D, Rack: 4, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2258,4,D.4.2,"Row: D, Rack: 4, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2259,4,D.4.3,"Row: D, Rack: 4, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2260,4,D.4.4,"Row: D, Rack: 4, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2261,4,D.5.0,"Row: D, Rack: 5, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2262,4,D.5.1,"Row: D, Rack: 5, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2263,4,D.5.2,"Row: D, Rack: 5, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2264,4,D.5.3,"Row: D, Rack: 5, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2265,4,D.6.0,"Row: D, Rack: 6, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2266,4,D.6.1,"Row: D, Rack: 6, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2267,4,D.7.0,"Row: D, Rack: 7, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2268,4,D.7.1,"Row: D, Rack: 7, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2269,4,D.7.2,"Row: D, Rack: 7, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2270,4,D.7.3,"Row: D, Rack: 7, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2271,4,D.8.0,"Row: D, Rack: 8, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2272,4,D.8.1,"Row: D, Rack: 8, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2273,4,D.8.2,"Row: D, Rack: 8, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2274,4,D.8.3,"Row: D, Rack: 8, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2275,4,D.8.4,"Row: D, Rack: 8, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2276,4,D.9.0,"Row: D, Rack: 9, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2277,4,D.9.1,"Row: D, Rack: 9, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2278,4,D.9.2,"Row: D, Rack: 9, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2279,4,D.9.3,"Row: D, Rack: 9, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2280,4,D.10.0,"Row: D, Rack: 10, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2281,4,D.10.1,"Row: D, Rack: 10, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2282,4,D.10.2,"Row: D, Rack: 10, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2283,4,D.10.3,"Row: D, Rack: 10, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2284,4,D.10.4,"Row: D, Rack: 10, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2285,4,D.11.0,"Row: D, Rack: 11, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2286,4,D.11.1,"Row: D, Rack: 11, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2287,4,D.11.2,"Row: D, Rack: 11, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2288,4,D.11.3,"Row: D, Rack: 11, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2289,4,D.12.0,"Row: D, Rack: 12, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2290,4,D.12.1,"Row: D, Rack: 12, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2291,4,D.12.2,"Row: D, Rack: 12, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2292,4,D.12.3,"Row: D, Rack: 12, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2293,4,D.12.4,"Row: D, Rack: 12, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
2294,4,E.1.0,"Row: E, Rack: 1, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2295,4,E.1.1,"Row: E, Rack: 1, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2296,4,E.1.2,"Row: E, Rack: 1, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2297,4,E.1.3,"Row: E, Rack: 1, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2298,4,E.2.0,"Row: E, Rack: 2, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2299,4,E.2.1,"Row: E, Rack: 2, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2300,4,E.2.2,"Row: E, Rack: 2, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2301,4,E.3.0,"Row: E, Rack: 3, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2302,4,E.3.1,"Row: E, Rack: 3, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2303,4,E.3.2,"Row: E, Rack: 3, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2304,4,E.3.3,"Row: E, Rack: 3, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2305,4,E.4.0,"Row: E, Rack: 4, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2306,4,E.4.1,"Row: E, Rack: 4, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2307,4,E.5.0,"Row: E, Rack: 5, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2308,4,E.5.1,"Row: E, Rack: 5, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2309,4,E.6.0,"Row: E, Rack: 6, Shelf: 0",2014-09-08 22:23:19,2014-09-08 22:23:19
2310,4,E.6.1,"Row: E, Rack: 6, Shelf: 1",2014-09-08 22:23:19,2014-09-08 22:23:19
2311,4,E.6.2,"Row: E, Rack: 6, Shelf: 2",2014-09-08 22:23:19,2014-09-08 22:23:19
2312,4,E.6.3,"Row: E, Rack: 6, Shelf: 3",2014-09-08 22:23:19,2014-09-08 22:23:19
2313,4,E.6.4,"Row: E, Rack: 6, Shelf: 4",2014-09-08 22:23:19,2014-09-08 22:23:19
